name,unique_cycle_sum,unique_energy_sum,arith_meshX,arith_ins,mem0_ins,mem0_ent,mem1_ins,mem1_ent,mem2_ins,mem2_ent,mem3_ins,mem3_ent,mem4_ins,mem4_ent
arch_pe1_mac4_buf_2_0.5_4_1,4874122,6475475833.250001,16,4096,4096,1,128,128,128,8192,64,4096,1,65536
arch_pe1_mac4_buf_2_0.5_4_2,3512905,5092509443.450001,16,4096,4096,1,128,128,128,8192,64,4096,1,131072
arch_pe1_mac4_buf_2_0.5_4_4,2247447,3907328511.890001,16,4096,4096,1,128,128,128,8192,64,4096,1,262144
arch_pe1_mac4_buf_2_1_0.5_0.5,5156542,7232545044.33,16,4096,4096,1,128,128,128,16384,64,512,1,32768
arch_pe1_mac4_buf_2_1_0.5_1,4414692,6300627065.340001,16,4096,4096,1,128,128,128,16384,64,512,1,65536
arch_pe1_mac4_buf_2_1_0.5_2,2288303,4103526033.7700005,16,4096,4096,1,128,128,128,16384,64,512,1,131072
arch_pe1_mac4_buf_2_1_0.5_4,2694100,4542703054.880001,16,4096,4096,1,128,128,128,16384,64,512,1,262144
arch_pe1_mac4_buf_2_1_1_0.5,5079971,6899256057.169999,16,4096,4096,1,128,128,128,16384,64,1024,1,32768
arch_pe1_mac4_buf_2_1_1_1,3640881,5471837301.8,16,4096,4096,1,128,128,128,16384,64,1024,1,65536
arch_pe1_mac4_buf_2_1_1_2,2308374,4060668088.04,16,4096,4096,1,128,128,128,16384,64,1024,1,131072
arch_pe1_mac4_buf_2_1_1_4,2266774,4029680473.26,16,4096,4096,1,128,128,128,16384,64,1024,1,262144
arch_pe1_mac4_buf_2_1_2_0.5,5088175,6918021624.32,16,4096,4096,1,128,128,128,16384,64,2048,1,32768
arch_pe1_mac4_buf_2_1_2_1,3640291,5379912464.14,16,4096,4096,1,128,128,128,16384,64,2048,1,65536
arch_pe1_mac4_buf_2_1_2_2,2231484,3943057142.44,16,4096,4096,1,128,128,128,16384,64,2048,1,131072
arch_pe1_mac4_buf_2_1_2_4,2470103,4321705866.86,16,4096,4096,1,128,128,128,16384,64,2048,1,262144
arch_pe1_mac4_buf_2_1_4_0.5,5105699,6836388904.299999,16,4096,4096,1,128,128,128,16384,64,4096,1,32768
arch_pe1_mac4_buf_2_1_4_1,3633034,5346275937.440001,16,4096,4096,1,128,128,128,16384,64,4096,1,65536
arch_pe1_mac4_buf_2_1_4_2,2245103,3864722240.6399994,16,4096,4096,1,128,128,128,16384,64,4096,1,131072
arch_pe1_mac4_buf_2_1_4_4,2254729,4012307747.89,16,4096,4096,1,128,128,128,16384,64,4096,1,262144
arch_pe1_mac4_buf_2_2_0.5_0.5,3724348,5994965353.889999,16,4096,4096,1,128,128,128,32768,64,512,1,32768
arch_pe1_mac4_buf_2_2_0.5_1,4463639,6583474410.520001,16,4096,4096,1,128,128,128,32768,64,512,1,65536
arch_pe1_mac4_buf_2_2_0.5_2,2324425,4307775865.32,16,4096,4096,1,128,128,128,32768,64,512,1,131072
arch_pe1_mac4_buf_2_2_0.5_4,2748668,4790440153.8,16,4096,4096,1,128,128,128,32768,64,512,1,262144
arch_pe1_mac4_buf_2_2_1_0.5,2286051,4354267984.019999,16,4096,4096,1,128,128,128,32768,64,1024,1,32768
arch_pe1_mac4_buf_2_2_1_1,2217455,4272822701.74,16,4096,4096,1,128,128,128,32768,64,1024,1,65536
arch_pe1_mac4_buf_2_2_1_2,2262908,4082389736.9299994,16,4096,4096,1,128,128,128,32768,64,1024,1,131072
arch_pe1_mac4_buf_2_2_1_4,2268322,4202343423.87,16,4096,4096,1,128,128,128,32768,64,1024,1,262144
arch_pe1_mac4_buf_2_2_2_0.5,2254460,4193370813.7799997,16,4096,4096,1,128,128,128,32768,64,2048,1,32768
arch_pe1_mac4_buf_2_2_2_1,2226031,4127008434.9,16,4096,4096,1,128,128,128,32768,64,2048,1,65536
arch_pe1_mac4_buf_2_2_2_2,2260156,4152393685.6400003,16,4096,4096,1,128,128,128,32768,64,2048,1,131072
arch_pe1_mac4_buf_2_2_2_4,2463791,4446289248.429999,16,4096,4096,1,128,128,128,32768,64,2048,1,262144
arch_pe1_mac4_buf_2_2_4_0.5,2267989,4137298369.9800005,16,4096,4096,1,128,128,128,32768,64,4096,1,32768
arch_pe1_mac4_buf_2_2_4_1,2206678,4036398539.5899997,16,4096,4096,1,128,128,128,32768,64,4096,1,65536
arch_pe1_mac4_buf_2_2_4_2,2255138,4030050039.97,16,4096,4096,1,128,128,128,32768,64,4096,1,131072
arch_pe1_mac4_buf_2_2_4_4,2249711,4111471347.0099993,16,4096,4096,1,128,128,128,32768,64,4096,1,262144
arch_pe1_mac4_buf_2_4_0.5_0.5,3703126,6466444845.429999,16,4096,4096,1,128,128,128,65536,64,512,1,32768
arch_pe1_mac4_buf_2_4_0.5_1,4433994,6967719792.309999,16,4096,4096,1,128,128,128,65536,64,512,1,65536
arch_pe1_mac4_buf_2_4_0.5_2,2327484,4650060032.4,16,4096,4096,1,128,128,128,65536,64,512,1,131072
arch_pe1_mac4_buf_2_4_0.5_4,2661935,4989022780.87,16,4096,4096,1,128,128,128,65536,64,512,1,262144
arch_pe1_mac4_buf_2_4_1_0.5,2314006,4798162356.329999,16,4096,4096,1,128,128,128,65536,64,1024,1,32768
arch_pe1_mac4_buf_2_4_1_1,2223178,4713376166.009999,16,4096,4096,1,128,128,128,65536,64,1024,1,65536
arch_pe1_mac4_buf_2_4_1_2,2253180,4354866143.91,16,4096,4096,1,128,128,128,65536,64,1024,1,131072
arch_pe1_mac4_buf_2_4_1_4,2273340,4521702158.03,16,4096,4096,1,128,128,128,65536,64,1024,1,262144
arch_pe1_mac4_buf_2_4_2_0.5,2240354,4510878419.67,16,4096,4096,1,128,128,128,65536,64,2048,1,32768
arch_pe1_mac4_buf_2_4_2_1,2243914,4493154629.53,16,4096,4096,1,128,128,128,65536,64,2048,1,65536
arch_pe1_mac4_buf_2_4_2_2,2256573,4385476143.660001,16,4096,4096,1,128,128,128,65536,64,2048,1,131072
arch_pe1_mac4_buf_2_4_2_4,2463791,4746912327.97,16,4096,4096,1,128,128,128,65536,64,2048,1,262144
arch_pe1_mac4_buf_2_4_4_0.5,2273891,4446942440.6,16,4096,4096,1,128,128,128,65536,64,4096,1,32768
arch_pe1_mac4_buf_2_4_4_1,2226045,4383501073.05,16,4096,4096,1,128,128,128,65536,64,4096,1,65536
arch_pe1_mac4_buf_2_4_4_2,2244579,4191788817.65,16,4096,4096,1,128,128,128,65536,64,4096,1,131072
arch_pe1_mac4_buf_2_4_4_4,2254729,4314126624.019999,16,4096,4096,1,128,128,128,65536,64,4096,1,262144
arch_pe1_mac4_buf_4_0.5_0.5_0.5,5125129,7062722057.82,16,4096,4096,1,128,256,128,8192,64,512,1,32768
arch_pe1_mac4_buf_4_0.5_0.5_1,5889982,7762604464.570002,16,4096,4096,1,128,256,128,8192,64,512,1,65536
arch_pe1_mac4_buf_4_0.5_0.5_2,3663433,5564476063.41,16,4096,4096,1,128,256,128,8192,64,512,1,131072
arch_pe1_mac4_buf_4_0.5_0.5_4,4315594,6345523441.860001,16,4096,4096,1,128,256,128,8192,64,512,1,262144
arch_pe1_mac4_buf_4_0.5_1_0.5,5171723,7088098165.669999,16,4096,4096,1,128,256,128,8192,64,1024,1,32768
arch_pe1_mac4_buf_4_0.5_1_1,5035543,6972911474.500002,16,4096,4096,1,128,256,128,8192,64,1024,1,65536
arch_pe1_mac4_buf_4_0.5_1_2,4076617,6096491601.990001,16,4096,4096,1,128,256,128,8192,64,1024,1,131072
arch_pe1_mac4_buf_4_0.5_1_4,3685911,5381378250.15,16,4096,4096,1,128,256,128,8192,64,1024,1,262144
arch_pe1_mac4_buf_4_0.5_2_0.5,5126653,6992440229.969999,16,4096,4096,1,128,256,128,8192,64,2048,1,32768
arch_pe1_mac4_buf_4_0.5_2_1,5073968,6905091781.01,16,4096,4096,1,128,256,128,8192,64,2048,1,65536
arch_pe1_mac4_buf_4_0.5_2_2,3782627,5603423638.740001,16,4096,4096,1,128,256,128,8192,64,2048,1,131072
arch_pe1_mac4_buf_4_0.5_2_4,2502704,4108373216.3799996,16,4096,4096,1,128,256,128,8192,64,2048,1,262144
arch_pe1_mac4_buf_4_0.5_4_0.5,5136739,6856810601.49,16,4096,4096,1,128,256,128,8192,64,4096,1,32768
arch_pe1_mac4_buf_4_0.5_4_1,5036695,6826279298.579999,16,4096,4096,1,128,256,128,8192,64,4096,1,65536
arch_pe1_mac4_buf_4_0.5_4_2,3731017,5584629416.190001,16,4096,4096,1,128,256,128,8192,64,4096,1,131072
arch_pe1_mac4_buf_4_0.5_4_4,2262499,3840699844.7499995,16,4096,4096,1,128,256,128,8192,64,4096,1,262144
arch_pe1_mac4_buf_4_1_0.5_0.5,5118575,7193208432.340001,16,4096,4096,1,128,256,128,16384,64,512,1,32768
arch_pe1_mac4_buf_4_1_0.5_1,4643275,6656427926.38,16,4096,4096,1,128,256,128,16384,64,512,1,65536
arch_pe1_mac4_buf_4_1_0.5_2,2432188,4352801275.169999,16,4096,4096,1,128,256,128,16384,64,512,1,131072
arch_pe1_mac4_buf_4_1_0.5_4,2942817,5063133122.190001,16,4096,4096,1,128,256,128,16384,64,512,1,262144
arch_pe1_mac4_buf_4_1_1_0.5,5139977,7097562373.610002,16,4096,4096,1,128,256,128,16384,64,1024,1,32768
arch_pe1_mac4_buf_4_1_1_1,3757284,5742965800.19,16,4096,4096,1,128,256,128,16384,64,1024,1,65536
arch_pe1_mac4_buf_4_1_1_2,2855767,4873797783.03,16,4096,4096,1,128,256,128,16384,64,1024,1,131072
arch_pe1_mac4_buf_4_1_1_4,2285385,4054204097.2799993,16,4096,4096,1,128,256,128,16384,64,1024,1,262144
arch_pe1_mac4_buf_4_1_2_0.5,5163646,7120600874.39,16,4096,4096,1,128,256,128,16384,64,2048,1,32768
arch_pe1_mac4_buf_4_1_2_1,3847191,5823217273.429998,16,4096,4096,1,128,256,128,16384,64,2048,1,65536
arch_pe1_mac4_buf_4_1_2_2,2445807,4306888878.900001,16,4096,4096,1,128,256,128,16384,64,2048,1,131072
arch_pe1_mac4_buf_4_1_2_4,2452297,4131723761.5199995,16,4096,4096,1,128,256,128,16384,64,2048,1,262144
arch_pe1_mac4_buf_4_1_4_0.5,5164157,7038920376.370002,16,4096,4096,1,128,256,128,16384,64,4096,1,32768
arch_pe1_mac4_buf_4_1_4_1,3788579,5646942612.2699995,16,4096,4096,1,128,256,128,16384,64,4096,1,65536
arch_pe1_mac4_buf_4_1_4_2,2435247,4381456016.26,16,4096,4096,1,128,256,128,16384,64,4096,1,131072
arch_pe1_mac4_buf_4_1_4_4,2285385,4012273687.0399995,16,4096,4096,1,128,256,128,16384,64,4096,1,262144
arch_pe1_mac4_buf_4_2_0.5_0.5,3776674,6005998382.070001,16,4096,4096,1,128,256,128,32768,64,512,1,32768
arch_pe1_mac4_buf_4_2_0.5_1,4630949,6828328992.04,16,4096,4096,1,128,256,128,32768,64,512,1,65536
arch_pe1_mac4_buf_4_2_0.5_2,2427170,4481529516.719999,16,4096,4096,1,128,256,128,32768,64,512,1,131072
arch_pe1_mac4_buf_4_2_0.5_4,2827938,5015922318.080001,16,4096,4096,1,128,256,128,32768,64,512,1,262144
arch_pe1_mac4_buf_4_2_1_0.5,2310460,4502580253.400001,16,4096,4096,1,128,256,128,32768,64,1024,1,32768
arch_pe1_mac4_buf_4_2_1_1,2403823,4521596419.53,16,4096,4096,1,128,256,128,32768,64,1024,1,65536
arch_pe1_mac4_buf_4_2_1_2,2897074,5066539722.51,16,4096,4096,1,128,256,128,32768,64,1024,1,131072
arch_pe1_mac4_buf_4_2_1_4,2259746,4112937903.8999996,16,4096,4096,1,128,256,128,32768,64,1024,1,262144
arch_pe1_mac4_buf_4_2_2_0.5,2281559,4351057618.3,16,4096,4096,1,128,256,128,32768,64,2048,1,32768
arch_pe1_mac4_buf_4_2_2_1,2434633,4475450362.719999,16,4096,4096,1,128,256,128,32768,64,2048,1,65536
arch_pe1_mac4_buf_4_2_2_2,2445283,4466359784.12,16,4096,4096,1,128,256,128,32768,64,2048,1,131072
arch_pe1_mac4_buf_4_2_2_4,2467350,4213821778.01,16,4096,4096,1,128,256,128,32768,64,2048,1,262144
arch_pe1_mac4_buf_4_2_4_0.5,2292488,4176848822.42,16,4096,4096,1,128,256,128,32768,64,4096,1,32768
arch_pe1_mac4_buf_4_2_4_1,2392932,4475886737.03,16,4096,4096,1,128,256,128,32768,64,4096,1,65536
arch_pe1_mac4_buf_4_2_4_2,2443848,4443439803.399999,16,4096,4096,1,128,256,128,32768,64,4096,1,131072
arch_pe1_mac4_buf_4_2_4_4,2254729,3981237617.09,16,4096,4096,1,128,256,128,32768,64,4096,1,262144
arch_pe1_mac4_buf_4_4_0.5_0.5,3680316,6317070342.18,16,4096,4096,1,128,256,128,65536,64,512,1,32768
arch_pe1_mac4_buf_4_4_0.5_1,3858737,6285896444.05,16,4096,4096,1,128,256,128,65536,64,512,1,65536
arch_pe1_mac4_buf_4_4_0.5_2,2422152,4706380200.84,16,4096,4096,1,128,256,128,65536,64,512,1,131072
arch_pe1_mac4_buf_4_4_0.5_4,2861180,5219769185.070002,16,4096,4096,1,128,256,128,65536,64,512,1,262144
arch_pe1_mac4_buf_4_4_1_0.5,2302383,4792598812.099999,16,4096,4096,1,128,256,128,65536,64,1024,1,32768
arch_pe1_mac4_buf_4_4_1_1,2390282,4786507177.490001,16,4096,4096,1,128,256,128,65536,64,1024,1,65536
arch_pe1_mac4_buf_4_4_1_2,2846039,5217668614.949999,16,4096,4096,1,128,256,128,65536,64,1024,1,131072
arch_pe1_mac4_buf_4_4_1_4,2286844,4406079643.349999,16,4096,4096,1,128,256,128,65536,64,1024,1,262144
arch_pe1_mac4_buf_4_4_2_0.5,2276067,4570527717.57,16,4096,4096,1,128,256,128,65536,64,2048,1,32768
arch_pe1_mac4_buf_4_4_2_1,2410134,4683947950.83,16,4096,4096,1,128,256,128,65536,64,2048,1,65536
arch_pe1_mac4_buf_4_4_2_2,2440265,4638218074.619999,16,4096,4096,1,128,256,128,65536,64,2048,1,131072
arch_pe1_mac4_buf_4_4_2_4,2444745,4300381754.849999,16,4096,4096,1,128,256,128,65536,64,2048,1,262144
arch_pe1_mac4_buf_4_4_4_0.5,2326779,4463988794.940001,16,4096,4096,1,128,256,128,65536,64,4096,1,32768
arch_pe1_mac4_buf_4_4_4_1,2395197,4766650183.710001,16,4096,4096,1,128,256,128,65536,64,4096,1,65536
arch_pe1_mac4_buf_4_4_4_2,2425736,4524544130.779999,16,4096,4096,1,128,256,128,65536,64,4096,1,131072
arch_pe1_mac4_buf_4_4_4_4,2259746,4081671673.4499993,16,4096,4096,1,128,256,128,65536,64,4096,1,262144
arch_pe4_mac0.25_buf_0.5_0.5_0.5_0.5,10306856,7679759753.45,64,256,256,1,128,32,128,8192,64,512,1,32768
arch_pe4_mac0.25_buf_0.5_0.5_0.5_1,10574402,8391420053.07,64,256,256,1,128,32,128,8192,64,512,1,65536
arch_pe4_mac0.25_buf_0.5_0.5_0.5_2,8967258,5885802589.99,64,256,256,1,128,32,128,8192,64,512,1,131072
arch_pe4_mac0.25_buf_0.5_0.5_0.5_4,9102785,6550103867.349998,64,256,256,1,128,32,128,8192,64,512,1,262144
arch_pe4_mac0.25_buf_0.5_0.5_1_0.5,10306856,7412199307.809999,64,256,256,1,128,32,128,8192,64,1024,1,32768
arch_pe4_mac0.25_buf_0.5_0.5_1_1,10178702,7165231301.71,64,256,256,1,128,32,128,8192,64,1024,1,65536
arch_pe4_mac0.25_buf_0.5_0.5_1_2,8967258,6113590757.059999,64,256,256,1,128,32,128,8192,64,1024,1,131072
arch_pe4_mac0.25_buf_0.5_0.5_1_4,9102785,6269942261.240002,64,256,256,1,128,32,128,8192,64,1024,1,262144
arch_pe4_mac0.25_buf_0.5_0.5_2_0.5,10306856,7391558702.219999,64,256,256,1,128,32,128,8192,64,2048,1,32768
arch_pe4_mac0.25_buf_0.5_0.5_2_1,10178702,7111643060.219999,64,256,256,1,128,32,128,8192,64,2048,1,65536
arch_pe4_mac0.25_buf_0.5_0.5_2_2,8967258,5716636908.930001,64,256,256,1,128,32,128,8192,64,2048,1,131072
arch_pe4_mac0.25_buf_0.5_0.5_2_4,7891341,4758412525.400001,64,256,256,1,128,32,128,8192,64,2048,1,262144
arch_pe4_mac0.25_buf_0.5_0.5_4_0.5,10306856,7511739171.85,64,256,256,1,128,32,128,8192,64,4096,1,32768
arch_pe4_mac0.25_buf_0.5_0.5_4_1,10178702,7224701189.129998,64,256,256,1,128,32,128,8192,64,4096,1,65536
arch_pe4_mac0.25_buf_0.5_0.5_4_2,8967258,5777295857.579999,64,256,256,1,128,32,128,8192,64,4096,1,131072
arch_pe4_mac0.25_buf_0.5_0.5_4_4,7891341,4564822740.44,64,256,256,1,128,32,128,8192,64,4096,1,262144
arch_pe4_mac0.25_buf_0.5_1_0.5_0.5,10306856,7805319293.940001,64,256,256,1,128,32,128,16384,64,512,1,32768
arch_pe4_mac0.25_buf_0.5_1_0.5_1,9102785,6245611203.410001,64,256,256,1,128,32,128,16384,64,512,1,65536
arch_pe4_mac0.25_buf_0.5_1_0.5_2,7891341,4810207104.36,64,256,256,1,128,32,128,16384,64,512,1,131072
arch_pe4_mac0.25_buf_0.5_1_0.5_4,7891341,5137551341.04,64,256,256,1,128,32,128,16384,64,512,1,262144
arch_pe4_mac0.25_buf_0.5_1_1_0.5,10306856,7624344185.62,64,256,256,1,128,32,128,16384,64,1024,1,32768
arch_pe4_mac0.25_buf_0.5_1_1_1,9102785,5998639584.5,64,256,256,1,128,32,128,16384,64,1024,1,65536
arch_pe4_mac0.25_buf_0.5_1_1_2,7891341,4893306269.47,64,256,256,1,128,32,128,16384,64,1024,1,131072
arch_pe4_mac0.25_buf_0.5_1_1_4,7891341,4927758303.08,64,256,256,1,128,32,128,16384,64,1024,1,262144
arch_pe4_mac0.25_buf_0.5_1_2_0.5,10306856,7530108872.419999,64,256,256,1,128,32,128,16384,64,2048,1,32768
arch_pe4_mac0.25_buf_0.5_1_2_1,9102785,5935414967.88,64,256,256,1,128,32,128,16384,64,2048,1,65536
arch_pe4_mac0.25_buf_0.5_1_2_2,7891341,4527030981.19,64,256,256,1,128,32,128,16384,64,2048,1,131072
arch_pe4_mac0.25_buf_0.5_1_2_4,7891341,4807108340.77,64,256,256,1,128,32,128,16384,64,2048,1,262144
arch_pe4_mac0.25_buf_0.5_1_4_0.5,10306856,7609441251.96,64,256,256,1,128,32,128,16384,64,4096,1,32768
arch_pe4_mac0.25_buf_0.5_1_4_1,9102785,6064999089.72,64,256,256,1,128,32,128,16384,64,4096,1,65536
arch_pe4_mac0.25_buf_0.5_1_4_2,7891341,4584123364.000001,64,256,256,1,128,32,128,16384,64,4096,1,131072
arch_pe4_mac0.25_buf_0.5_1_4_4,7891341,4651711870.59,64,256,256,1,128,32,128,16384,64,4096,1,262144
arch_pe4_mac0.25_buf_0.5_2_0.5_0.5,9102785,6661277897.69,64,256,256,1,128,32,128,32768,64,512,1,32768
arch_pe4_mac0.25_buf_0.5_2_0.5_1,9498485,7250617385.05,64,256,256,1,128,32,128,32768,64,512,1,65536
arch_pe4_mac0.25_buf_0.5_2_0.5_2,7891341,4861454369.350001,64,256,256,1,128,32,128,32768,64,512,1,131072
arch_pe4_mac0.25_buf_0.5_2_0.5_4,7891341,5471552134.780001,64,256,256,1,128,32,128,32768,64,512,1,262144
arch_pe4_mac0.25_buf_0.5_2_1_0.5,7891341,5085879110.76,64,256,256,1,128,32,128,32768,64,1024,1,32768
arch_pe4_mac0.25_buf_0.5_2_1_1,7891341,4787637035.789999,64,256,256,1,128,32,128,32768,64,1024,1,65536
arch_pe4_mac0.25_buf_0.5_2_1_2,7891341,5098256844.81,64,256,256,1,128,32,128,32768,64,1024,1,131072
arch_pe4_mac0.25_buf_0.5_2_1_4,7891341,4756116100.37,64,256,256,1,128,32,128,32768,64,1024,1,262144
arch_pe4_mac0.25_buf_0.5_2_2_0.5,7891341,4901012932.21,64,256,256,1,128,32,128,32768,64,2048,1,32768
arch_pe4_mac0.25_buf_0.5_2_2_1,7891341,4696152436.459999,64,256,256,1,128,32,128,32768,64,2048,1,65536
arch_pe4_mac0.25_buf_0.5_2_2_2,7891341,4709191441.92,64,256,256,1,128,32,128,32768,64,2048,1,131072
arch_pe4_mac0.25_buf_0.5_2_2_4,7891341,4905105878.729999,64,256,256,1,128,32,128,32768,64,2048,1,262144
arch_pe4_mac0.25_buf_0.5_2_4_0.5,7891341,4911010767.08,64,256,256,1,128,32,128,32768,64,4096,1,32768
arch_pe4_mac0.25_buf_0.5_2_4_1,7891341,4695801115.309999,64,256,256,1,128,32,128,32768,64,4096,1,65536
arch_pe4_mac0.25_buf_0.5_2_4_2,7891341,4779300842.64,64,256,256,1,128,32,128,32768,64,4096,1,131072
arch_pe4_mac0.25_buf_0.5_2_4_4,7891341,4745636147.34,64,256,256,1,128,32,128,32768,64,4096,1,262144
arch_pe4_mac0.25_buf_0.5_4_0.5_0.5,9102785,7186537480.72,64,256,256,1,128,32,128,65536,64,512,1,32768
arch_pe4_mac0.25_buf_0.5_4_0.5_1,9499227,7565534530.770001,64,256,256,1,128,32,128,65536,64,512,1,65536
arch_pe4_mac0.25_buf_0.5_4_0.5_2,7891341,5148447029.93,64,256,256,1,128,32,128,65536,64,512,1,131072
arch_pe4_mac0.25_buf_0.5_4_0.5_4,7891341,5772343156.800001,64,256,256,1,128,32,128,65536,64,512,1,262144
arch_pe4_mac0.25_buf_0.5_4_1_0.5,7891341,5547521474.280001,64,256,256,1,128,32,128,65536,64,1024,1,32768
arch_pe4_mac0.25_buf_0.5_4_1_1,7891341,5160653674.81,64,256,256,1,128,32,128,65536,64,1024,1,65536
arch_pe4_mac0.25_buf_0.5_4_1_2,7891341,5453103859.419999,64,256,256,1,128,32,128,65536,64,1024,1,131072
arch_pe4_mac0.25_buf_0.5_4_1_4,7891341,5169438202.689999,64,256,256,1,128,32,128,65536,64,1024,1,262144
arch_pe4_mac0.25_buf_0.5_4_2_0.5,7891341,5266976739.1,64,256,256,1,128,32,128,65536,64,2048,1,32768
arch_pe4_mac0.25_buf_0.5_4_2_1,7891341,4989253883.83,64,256,256,1,128,32,128,65536,64,2048,1,65536
arch_pe4_mac0.25_buf_0.5_4_2_2,7891341,4937349879.51,64,256,256,1,128,32,128,65536,64,2048,1,131072
arch_pe4_mac0.25_buf_0.5_4_2_4,7891341,5141319517.790001,64,256,256,1,128,32,128,65536,64,2048,1,262144
arch_pe4_mac0.25_buf_0.5_4_4_0.5,7891341,5233376347.3,64,256,256,1,128,32,128,65536,64,4096,1,32768
arch_pe4_mac0.25_buf_0.5_4_4_1,7891341,5007657379.709999,64,256,256,1,128,32,128,65536,64,4096,1,65536
arch_pe4_mac0.25_buf_0.5_4_4_2,7891341,5028982666.18,64,256,256,1,128,32,128,65536,64,4096,1,131072
arch_pe4_mac0.25_buf_0.5_4_4_4,7891341,4982503139.57,64,256,256,1,128,32,128,65536,64,4096,1,262144
arch_pe4_mac0.25_buf_1_0.5_0.5_0.5,10306856,7645944132.12,64,256,256,1,128,64,128,8192,64,512,1,32768
arch_pe4_mac0.25_buf_1_0.5_0.5_1,10178702,7334235805.639998,64,256,256,1,128,64,128,8192,64,512,1,65536
arch_pe4_mac0.25_buf_1_0.5_0.5_2,8967258,5770871570.059999,64,256,256,1,128,64,128,8192,64,512,1,131072
arch_pe4_mac0.25_buf_1_0.5_0.5_4,9102785,6488934368.399999,64,256,256,1,128,64,128,8192,64,512,1,262144
arch_pe4_mac0.25_buf_1_0.5_1_0.5,10306856,7395358695.6,64,256,256,1,128,64,128,8192,64,1024,1,32768
arch_pe4_mac0.25_buf_1_0.5_1_1,10178702,7138789947.41,64,256,256,1,128,64,128,8192,64,1024,1,65536
arch_pe4_mac0.25_buf_1_0.5_1_2,8967258,6083891675.310001,64,256,256,1,128,64,128,8192,64,1024,1,131072
arch_pe4_mac0.25_buf_1_0.5_1_4,9102785,6012583035.24,64,256,256,1,128,64,128,8192,64,1024,1,262144
arch_pe4_mac0.25_buf_1_0.5_2_0.5,10306856,7409674111.380001,64,256,256,1,128,64,128,8192,64,2048,1,32768
arch_pe4_mac0.25_buf_1_0.5_2_1,10178702,7091824711.969999,64,256,256,1,128,64,128,8192,64,2048,1,65536
arch_pe4_mac0.25_buf_1_0.5_2_2,8967258,5713185180.260001,64,256,256,1,128,64,128,8192,64,2048,1,131072
arch_pe4_mac0.25_buf_1_0.5_2_4,7891341,4561468234.34,64,256,256,1,128,64,128,8192,64,2048,1,262144
arch_pe4_mac0.25_buf_1_0.5_4_0.5,10306856,7635397264.07,64,256,256,1,128,64,128,8192,64,4096,1,32768
arch_pe4_mac0.25_buf_1_0.5_4_1,10178702,7125331653.29,64,256,256,1,128,64,128,8192,64,4096,1,65536
arch_pe4_mac0.25_buf_1_0.5_4_2,8967258,5716571240.249999,64,256,256,1,128,64,128,8192,64,4096,1,131072
arch_pe4_mac0.25_buf_1_0.5_4_4,7891341,4407893110.720001,64,256,256,1,128,64,128,8192,64,4096,1,262144
arch_pe4_mac0.25_buf_1_1_0.5_0.5,10306856,7792705685.16,64,256,256,1,128,64,128,16384,64,512,1,32768
arch_pe4_mac0.25_buf_1_1_0.5_1,9498485,7165819912.900001,64,256,256,1,128,64,128,16384,64,512,1,65536
arch_pe4_mac0.25_buf_1_1_0.5_2,7891341,4916595952.449999,64,256,256,1,128,64,128,16384,64,512,1,131072
arch_pe4_mac0.25_buf_1_1_0.5_4,7891341,5137924406.36,64,256,256,1,128,64,128,16384,64,512,1,262144
arch_pe4_mac0.25_buf_1_1_1_0.5,10306856,7541800952.66,64,256,256,1,128,64,128,16384,64,1024,1,32768
arch_pe4_mac0.25_buf_1_1_1_1,9102785,6037229762.820001,64,256,256,1,128,64,128,16384,64,1024,1,65536
arch_pe4_mac0.25_buf_1_1_1_2,7891341,4950118125.690001,64,256,256,1,128,64,128,16384,64,1024,1,131072
arch_pe4_mac0.25_buf_1_1_1_4,7891341,4492553173.219999,64,256,256,1,128,64,128,16384,64,1024,1,262144
arch_pe4_mac0.25_buf_1_1_2_0.5,10306856,7498474705.379998,64,256,256,1,128,64,128,16384,64,2048,1,32768
arch_pe4_mac0.25_buf_1_1_2_1,9102785,5869541207.749999,64,256,256,1,128,64,128,16384,64,2048,1,65536
arch_pe4_mac0.25_buf_1_1_2_2,7891341,4410807580.26,64,256,256,1,128,64,128,16384,64,2048,1,131072
arch_pe4_mac0.25_buf_1_1_2_4,7891341,4605167719.860001,64,256,256,1,128,64,128,16384,64,2048,1,262144
arch_pe4_mac0.25_buf_1_1_4_0.5,10306856,7775538998.849999,64,256,256,1,128,64,128,16384,64,4096,1,32768
arch_pe4_mac0.25_buf_1_1_4_1,9102785,5973353639.9800005,64,256,256,1,128,64,128,16384,64,4096,1,65536
arch_pe4_mac0.25_buf_1_1_4_2,7891341,4505934110.55,64,256,256,1,128,64,128,16384,64,4096,1,131072
arch_pe4_mac0.25_buf_1_1_4_4,7891341,4463764470.009999,64,256,256,1,128,64,128,16384,64,4096,1,262144
arch_pe4_mac0.25_buf_1_2_0.5_0.5,9102785,6603516279.360001,64,256,256,1,128,64,128,32768,64,512,1,32768
arch_pe4_mac0.25_buf_1_2_0.5_1,9499227,7400642234.440001,64,256,256,1,128,64,128,32768,64,512,1,65536
arch_pe4_mac0.25_buf_1_2_0.5_2,7891341,4755892155.049999,64,256,256,1,128,64,128,32768,64,512,1,131072
arch_pe4_mac0.25_buf_1_2_0.5_4,7891341,5350138897.690001,64,256,256,1,128,64,128,32768,64,512,1,262144
